User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,active
11333,John Hernandez,15,Mexico,Premium,493.72,Comedy,2024-07-09,1
11334,Michael Garcia,73,Germany,Basic,615.13,Romance,2024-07-22,1
11335,Chris Hernandez,78,Mexico,Premium,746.19,Action,2024-10-24,1
11336,Chris Martinez,77,USA,Premium,482.56,Drama,2024-12-20,1
11337,John Williams,62,Australia,Premium,809.18,Documentary,2024-11-07,1
11338,James Jones,14,Germany,Standard,292.0,Drama,2025-01-09,1
11339,John Johnson,28,India,Premium,826.76,Sci-Fi,2024-03-29,1
11340,Katie Jones,43,Brazil,Standard,329.72,Drama,2024-04-14,1
11341,Emma Brown,80,Canada,Premium,837.03,Comedy,2024-12-31,1
11342,John Jones,18,India,Basic,862.77,Sci-Fi,2024-04-24,1
11343,David Martinez,18,Canada,Premium,940.99,Action,2024-09-08,1
11344,Emma Johnson,57,USA,Premium,45.0,Drama,2024-12-19,1
11345,Michael Brown,57,UK,Basic,222.89,Romance,2024-06-23,1
11346,Alex Brown,50,Germany,Standard,609.93,Action,2024-11-25,0
11347,Alex Brown,57,UK,Standard,310.16,Comedy,2024-07-08,0
11348,John Jones,37,UK,Basic,523.51,Action,2024-09-08,1
11349,John Johnson,45,UK,Premium,925.69,Action,2025-02-12,1
11350,John Johnson,75,Canada,Standard,118.97,Action,2024-07-14,1
11351,Michael Hernandez,21,Brazil,Basic,827.42,Documentary,2024-03-13,1
11352,Chris Williams,68,Mexico,Basic,453.27,Drama,2025-01-12,1
11353,Sarah Jones,32,France,Premium,450.94,Comedy,2024-07-15,1
11354,James Williams,71,UK,Basic,700.08,Horror,2024-10-04,1
11355,Jane Williams,20,USA,Premium,559.86,Romance,2024-08-05,1
11356,John Smith,44,Canada,Basic,122.71,Documentary,2024-10-26,1
11357,John Brown,45,USA,Premium,301.76,Sci-Fi,2024-12-04,1
11358,Jane Brown,72,UK,Standard,652.34,Comedy,2024-12-05,0
11359,James Davis,63,USA,Basic,534.36,Drama,2024-12-18,1
11360,Alex Smith,49,UK,Premium,657.01,Sci-Fi,2024-04-25,1
11361,Sarah Smith,58,Australia,Basic,661.02,Horror,2024-12-29,1
11362,Jane Smith,44,USA,Premium,834.2,Documentary,2024-05-08,1
11363,David Miller,61,India,Standard,581.06,Horror,2024-08-06,1
11364,Jane Hernandez,22,Brazil,Basic,335.24,Action,2024-09-12,1
11365,Jane Williams,13,Germany,Premium,882.36,Romance,2024-03-12,1
11366,Michael Garcia,46,India,Premium,794.27,Documentary,2024-07-29,1
11367,Katie Jones,52,USA,Premium,329.26,Sci-Fi,2024-06-23,1
11368,Chris Martinez,66,Australia,Premium,89.33,Documentary,2024-03-21,0
11369,Emma Martinez,42,India,Premium,416.24,Action,2024-11-13,1
11370,Sarah Brown,42,Canada,Premium,766.34,Documentary,2024-06-04,0
11371,Michael Davis,22,Germany,Premium,107.29,Action,2025-01-15,0
11372,David Martinez,76,Canada,Premium,719.31,Comedy,2024-10-06,1
11373,Alex Garcia,38,UK,Standard,511.26,Action,2025-02-17,1
11374,David Hernandez,36,UK,Standard,105.56,Horror,2024-12-18,1
11375,Michael Brown,53,Brazil,Standard,762.46,Horror,2024-11-13,1
11376,Chris Hernandez,31,Japan,Standard,609.76,Comedy,2024-12-17,1
11377,Chris Miller,18,Mexico,Basic,463.05,Horror,2025-02-06,1
11378,Sarah Miller,23,Brazil,Standard,989.57,Comedy,2024-11-10,1
11379,Emma Miller,24,France,Premium,651.21,Romance,2024-10-13,1
11380,Chris Brown,44,Germany,Basic,122.8,Documentary,2024-11-23,1
11381,David Williams,67,India,Standard,768.97,Drama,2024-07-05,1
11382,Sarah Smith,39,India,Premium,780.8,Action,2024-10-29,1
11383,Emma Williams,19,Canada,Basic,458.9,Action,2024-09-30,1
11384,John Johnson,72,USA,Basic,31.41,Documentary,2024-05-04,1
11385,Alex Williams,54,Mexico,Basic,574.27,Romance,2024-12-18,1
11386,Emma Smith,67,France,Premium,666.61,Sci-Fi,2024-03-21,1
11387,Emma Williams,37,Mexico,Standard,36.15,Sci-Fi,2024-04-18,1
11388,Michael Brown,29,UK,Standard,368.49,Horror,2024-06-20,1
11389,Katie Martinez,54,UK,Premium,979.25,Documentary,2024-04-09,0
11390,Chris Miller,26,UK,Basic,685.43,Sci-Fi,2024-05-25,1
11391,Michael Johnson,30,USA,Basic,92.31,Sci-Fi,2024-04-20,1
11392,Alex Jones,57,Australia,Basic,49.21,Documentary,2024-03-23,1
11393,Alex Brown,24,Germany,Premium,435.93,Drama,2025-02-05,1
11394,Sarah Jones,38,Japan,Basic,429.78,Drama,2025-02-02,1
11395,Emma Miller,74,India,Basic,308.5,Comedy,2024-06-07,1
11396,Michael Miller,52,Australia,Standard,329.35,Comedy,2024-05-21,1
11397,Katie Miller,39,Brazil,Premium,157.0,Action,2024-04-22,1
11398,Chris Johnson,16,UK,Premium,545.24,Drama,2024-09-28,1
11399,Michael Johnson,56,Australia,Premium,400.93,Action,2024-10-15,1
11400,Chris Brown,56,UK,Basic,296.43,Sci-Fi,2024-06-08,1
11401,Emma Hernandez,37,Australia,Standard,479.68,Drama,2025-01-05,1
11402,David Miller,66,USA,Basic,699.0,Sci-Fi,2024-07-23,1
11403,Sarah Miller,42,Australia,Standard,599.75,Horror,2024-09-12,1
11404,Jane Williams,49,Japan,Basic,889.37,Action,2024-06-17,1
11405,Sarah Johnson,41,Mexico,Basic,641.07,Horror,2024-11-26,1
11406,Katie Smith,19,Japan,Basic,910.55,Action,2024-12-07,1
11407,John Davis,59,India,Standard,804.87,Horror,2024-06-18,1
11408,David Garcia,53,USA,Basic,558.1,Horror,2025-01-21,1
11409,Jane Miller,26,France,Basic,262.53,Documentary,2024-04-28,1
11410,Alex Smith,76,France,Premium,350.13,Documentary,2024-07-14,1
11411,Chris Brown,37,India,Standard,212.41,Sci-Fi,2025-01-02,1
11412,John Johnson,50,Brazil,Standard,759.16,Drama,2024-05-09,1
11413,Michael Brown,17,USA,Premium,292.14,Comedy,2024-05-04,1
11414,James Hernandez,77,Canada,Premium,215.19,Action,2024-05-24,1
11415,John Hernandez,51,UK,Standard,262.74,Drama,2024-12-27,1
11416,David Hernandez,47,Brazil,Standard,367.24,Comedy,2024-05-06,1
11417,David Davis,52,Germany,Standard,59.05,Documentary,2024-06-02,0
11418,Michael Davis,41,UK,Basic,893.05,Romance,2025-01-24,1
11419,Chris Garcia,44,USA,Standard,960.93,Romance,2025-02-06,1
11420,Michael Davis,64,Canada,Standard,750.76,Drama,2024-05-07,1
11421,Alex Hernandez,79,Canada,Standard,757.24,Horror,2025-02-28,1
11422,David Smith,38,UK,Premium,863.87,Horror,2024-04-11,1
11423,John Johnson,23,Mexico,Basic,847.2,Action,2024-07-31,0
11424,Michael Hernandez,38,India,Standard,682.58,Comedy,2024-10-11,1
11425,Michael Miller,16,Germany,Basic,482.07,Sci-Fi,2024-05-09,1
11426,Katie Miller,67,Australia,Basic,739.87,Comedy,2024-03-12,1
11427,Michael Miller,35,Canada,Standard,865.14,Sci-Fi,2024-07-20,1
11428,Emma Garcia,33,Germany,Basic,111.15,Action,2024-06-11,1
11429,John Smith,58,USA,Premium,983.36,Action,2024-08-01,1
11430,Alex Jones,46,Japan,Basic,222.11,Romance,2024-10-16,1
11431,Sarah Martinez,17,Mexico,Basic,746.21,Drama,2024-06-03,1
11432,Jane Johnson,39,Brazil,Basic,711.3,Drama,2024-10-31,1
11433,Chris Davis,80,Brazil,Basic,673.7,Comedy,2025-02-11,0
11434,James Williams,49,Germany,Basic,618.14,Sci-Fi,2024-09-27,1
11435,Chris Miller,57,France,Premium,663.04,Action,2024-08-26,1
11436,Chris Johnson,65,Mexico,Standard,340.21,Documentary,2024-11-09,1
11437,James Smith,74,Brazil,Standard,278.19,Action,2024-07-30,1
11438,Katie Jones,49,Germany,Standard,102.62,Documentary,2024-06-13,0
11439,Jane Jones,55,UK,Standard,919.64,Action,2024-07-11,1
11440,Chris Garcia,13,USA,Standard,994.42,Romance,2024-11-17,1
11441,James Davis,28,Brazil,Standard,843.33,Documentary,2024-09-04,1
11442,John Garcia,59,Mexico,Basic,140.86,Drama,2024-11-29,1
11443,Alex Garcia,57,India,Basic,784.54,Documentary,2024-09-14,1
11444,Alex Smith,41,Australia,Premium,367.11,Horror,2024-12-11,1
11445,John Brown,39,Brazil,Premium,260.87,Drama,2024-03-21,1
11446,Katie Johnson,64,UK,Basic,150.52,Action,2024-07-28,1
11447,David Martinez,53,Japan,Basic,181.92,Horror,2024-07-18,1
11448,Chris Johnson,47,India,Premium,848.57,Sci-Fi,2025-01-28,1
11449,Emma Hernandez,27,Brazil,Basic,726.35,Sci-Fi,2024-04-24,1
11450,James Jones,24,France,Basic,987.0,Sci-Fi,2024-03-11,1
11451,John Jones,75,France,Premium,537.13,Romance,2024-11-01,1
11452,David Garcia,51,UK,Basic,945.94,Comedy,2024-10-18,1
11453,Jane Hernandez,46,UK,Basic,520.68,Drama,2024-06-19,1
11454,Chris Brown,29,Germany,Premium,924.3,Sci-Fi,2024-07-26,1
11455,Chris Davis,48,Brazil,Premium,897.59,Comedy,2024-05-06,0
11456,John Davis,33,Japan,Standard,306.63,Sci-Fi,2024-04-04,1
11457,Emma Miller,50,USA,Basic,350.35,Romance,2024-08-25,1
11458,Chris Williams,19,Canada,Basic,859.96,Sci-Fi,2024-11-16,1
11459,Alex Jones,67,Germany,Standard,218.2,Drama,2024-12-03,1
11460,Katie Williams,70,USA,Premium,961.13,Documentary,2024-12-14,1
11461,Chris Smith,31,Canada,Basic,423.53,Documentary,2025-02-14,1
11462,Chris Jones,67,Mexico,Standard,782.06,Action,2025-02-13,1
11463,Katie Miller,48,France,Basic,37.95,Drama,2025-03-07,1
11464,John Miller,52,USA,Basic,793.11,Documentary,2025-02-13,1
11465,Emma Williams,39,Canada,Standard,185.11,Comedy,2024-12-15,1
11466,Jane Williams,42,Brazil,Premium,454.96,Horror,2024-05-19,1
11467,Sarah Smith,44,Japan,Standard,803.2,Romance,2024-10-27,1
11468,Sarah Miller,61,UK,Standard,783.06,Horror,2025-01-02,1
11469,Jane Smith,53,Japan,Premium,284.32,Action,2024-04-24,1
11470,Emma Martinez,57,France,Basic,691.11,Romance,2024-03-12,1
11471,John Jones,13,Mexico,Basic,112.15,Documentary,2024-06-16,1
11472,Jane Williams,13,Mexico,Standard,699.13,Sci-Fi,2024-09-10,1
11473,Alex Jones,31,India,Basic,820.26,Sci-Fi,2024-10-29,0
11474,Sarah Hernandez,42,UK,Basic,705.32,Comedy,2024-09-03,1
11475,Michael Martinez,47,Japan,Premium,811.26,Comedy,2024-09-06,1
11476,James Martinez,26,Mexico,Standard,186.93,Documentary,2024-10-14,1
11477,Emma Hernandez,19,Japan,Basic,513.87,Documentary,2024-06-13,1
11478,Emma Smith,37,India,Standard,275.81,Drama,2024-06-18,1
11479,Emma Garcia,14,India,Basic,280.83,Horror,2025-01-03,1
11480,John Miller,20,USA,Premium,196.74,Romance,2024-06-29,1
11481,James Williams,21,Germany,Basic,800.18,Documentary,2025-01-08,1
11482,Emma Smith,21,UK,Premium,807.71,Documentary,2024-04-25,1
11483,David Davis,55,UK,Premium,95.45,Horror,2024-05-19,1
11484,Michael Williams,47,India,Standard,895.47,Drama,2024-08-14,1
11485,Sarah Williams,21,India,Basic,131.8,Drama,2024-05-29,1
11486,James Martinez,50,Germany,Basic,653.85,Romance,2024-07-08,1
11487,Alex Williams,23,India,Standard,412.36,Action,2024-11-09,1
11488,John Miller,45,Brazil,Standard,8.56,Drama,2025-02-04,1
11489,Sarah Miller,62,Germany,Standard,893.53,Action,2025-01-03,1
11490,Alex Johnson,61,Canada,Standard,515.04,Drama,2024-06-22,1
11491,Sarah Martinez,68,India,Basic,310.48,Comedy,2024-10-30,0
11492,James Garcia,60,Japan,Premium,383.15,Action,2025-02-27,1
11493,John Miller,45,USA,Standard,248.91,Sci-Fi,2025-02-22,1
11494,David Jones,52,Australia,Standard,619.73,Romance,2025-02-13,1
11495,Jane Brown,24,Canada,Standard,686.92,Sci-Fi,2024-11-21,1
11496,James Davis,50,India,Premium,621.76,Sci-Fi,2024-07-18,1
11497,Emma Martinez,13,India,Premium,898.01,Horror,2024-05-03,1
11498,Katie Jones,20,UK,Basic,636.16,Action,2024-05-28,1
11499,Chris Williams,50,Germany,Standard,176.74,Comedy,2024-09-18,1
11500,John Hernandez,36,Australia,Basic,423.78,Documentary,2025-02-26,0
11501,Chris Davis,25,France,Premium,435.2,Romance,2025-01-20,1
11502,David Johnson,75,Brazil,Premium,55.92,Horror,2024-03-16,1
11503,Chris Miller,57,Germany,Basic,965.44,Sci-Fi,2025-03-02,1
11504,Sarah Hernandez,42,France,Premium,270.65,Romance,2024-11-12,1
11505,Emma Brown,51,Australia,Standard,624.04,Horror,2024-11-29,1
11506,Emma Smith,73,India,Premium,231.56,Sci-Fi,2025-02-12,1
11507,Alex Williams,30,USA,Basic,227.05,Documentary,2024-10-30,1
11508,Katie Davis,17,France,Premium,505.75,Documentary,2024-10-21,1
11509,Michael Brown,53,Australia,Premium,187.03,Horror,2024-03-18,1
11510,John Williams,32,Japan,Basic,636.82,Romance,2024-04-20,1
11511,Sarah Davis,76,Australia,Premium,410.65,Horror,2024-12-02,1
11512,Alex Davis,15,Australia,Standard,811.98,Drama,2024-05-18,1
11513,John Martinez,25,UK,Basic,705.78,Romance,2024-11-27,1
11514,James Johnson,66,Japan,Premium,34.59,Action,2024-05-06,1
11515,James Brown,72,Brazil,Basic,280.74,Comedy,2025-01-04,1
11516,David Hernandez,78,Japan,Basic,586.48,Horror,2025-02-28,1
11517,James Davis,33,Japan,Basic,293.12,Horror,2024-11-24,1
11518,Katie Jones,66,USA,Standard,873.55,Drama,2024-09-17,1
11519,Sarah Davis,52,Brazil,Premium,565.84,Horror,2024-03-31,1
11520,Emma Jones,42,India,Premium,828.96,Comedy,2024-12-10,1
11521,Emma Martinez,67,Japan,Standard,762.26,Documentary,2025-01-02,1
11522,James Garcia,51,Australia,Basic,822.35,Horror,2024-04-24,1
11523,Chris Hernandez,72,Australia,Premium,977.66,Drama,2024-04-30,1
11524,Michael Garcia,25,Mexico,Premium,669.38,Horror,2024-12-16,1
11525,Jane Martinez,25,USA,Basic,213.0,Romance,2024-07-30,1
11526,James Garcia,41,India,Premium,330.48,Horror,2024-03-14,1
11527,Katie Brown,30,Canada,Premium,946.03,Comedy,2024-10-11,1
11528,Chris Johnson,27,Australia,Standard,386.73,Sci-Fi,2024-08-28,1
11529,Chris Brown,19,Germany,Basic,727.58,Romance,2024-06-11,1
11530,Jane Williams,29,Germany,Standard,742.51,Comedy,2024-10-11,1
11531,John Garcia,13,USA,Standard,862.57,Drama,2024-12-16,0
11532,James Smith,74,Japan,Premium,899.34,Romance,2024-12-30,1
11533,Chris Brown,46,Australia,Premium,406.05,Drama,2025-01-24,1
11534,Alex Johnson,66,Australia,Standard,770.18,Romance,2024-06-08,1
11535,Emma Smith,40,Australia,Standard,830.17,Action,2024-11-28,1
11536,Katie Jones,62,USA,Standard,495.87,Romance,2024-03-10,1
11537,John Davis,41,USA,Standard,976.77,Horror,2024-12-06,1
11538,John Garcia,52,UK,Premium,435.82,Action,2024-05-03,1
11539,Emma Martinez,43,USA,Basic,315.96,Documentary,2024-12-29,1
11540,David Martinez,64,France,Premium,276.61,Sci-Fi,2024-10-09,1
11541,David Smith,27,Japan,Premium,72.24,Romance,2024-06-10,1
11542,John Smith,63,Mexico,Basic,650.0,Drama,2025-02-07,1
11543,John Garcia,19,Australia,Premium,301.21,Sci-Fi,2024-07-13,1
11544,Katie Miller,29,Germany,Basic,279.48,Horror,2024-03-22,1
11545,Emma Williams,58,USA,Basic,843.89,Horror,2024-08-13,1
11546,Emma Johnson,16,India,Premium,608.75,Drama,2025-02-18,1
11547,Sarah Miller,47,Canada,Premium,92.81,Documentary,2024-05-29,1
11548,Chris Davis,28,France,Basic,202.17,Sci-Fi,2025-02-17,0
11549,James Martinez,76,UK,Standard,727.3,Action,2024-04-25,1
11550,John Smith,61,Brazil,Premium,733.34,Drama,2024-06-25,0
11551,Chris Miller,14,UK,Premium,73.56,Drama,2024-06-20,1
11552,James Miller,55,Japan,Standard,37.6,Horror,2024-10-26,1
11553,Katie Smith,31,Australia,Basic,706.76,Comedy,2024-08-01,1
11554,Emma Brown,19,USA,Standard,430.3,Sci-Fi,2024-12-05,1
11555,Jane Miller,23,Japan,Standard,582.01,Romance,2025-02-17,1
11556,Chris Williams,45,UK,Standard,677.08,Comedy,2025-02-13,1
11557,Michael Johnson,15,Brazil,Standard,537.17,Horror,2024-10-17,1
11558,Sarah Davis,51,USA,Premium,494.21,Comedy,2024-07-03,1
11559,Alex Miller,52,India,Standard,654.53,Documentary,2024-06-11,1
11560,Michael Brown,14,Australia,Standard,427.36,Drama,2024-11-07,1
11561,John Martinez,14,UK,Basic,953.68,Horror,2024-11-15,1
11562,David Martinez,71,Australia,Standard,543.49,Romance,2024-09-13,1
11563,Alex Martinez,66,Australia,Premium,899.92,Romance,2024-06-11,1
11564,Sarah Martinez,54,Germany,Basic,181.45,Drama,2025-01-05,1
11565,Emma Miller,71,Canada,Premium,346.06,Horror,2024-05-24,1
11566,Jane Williams,23,Australia,Basic,876.6,Documentary,2024-11-15,1
11567,Katie Hernandez,70,UK,Standard,460.28,Romance,2024-11-08,1
11568,Sarah Brown,38,India,Standard,745.65,Horror,2024-12-23,1
11569,Katie Miller,73,Germany,Premium,370.31,Drama,2024-09-01,1
11570,David Martinez,20,Australia,Basic,586.8,Romance,2024-10-01,1
11571,James Hernandez,17,Japan,Standard,949.24,Documentary,2024-08-27,1
11572,James Jones,47,France,Standard,179.54,Comedy,2024-12-15,1
11573,Michael Williams,57,Mexico,Basic,97.21,Drama,2024-08-06,1
11574,Emma Williams,13,India,Premium,272.16,Sci-Fi,2025-03-02,1
11575,James Davis,78,Brazil,Premium,568.0,Sci-Fi,2024-11-06,1
11576,Sarah Brown,26,Japan,Basic,487.09,Sci-Fi,2024-11-09,1
11577,Chris Hernandez,66,Canada,Standard,944.14,Sci-Fi,2024-03-23,1
11578,David Smith,73,Canada,Basic,92.91,Documentary,2025-02-27,1
11579,Michael Hernandez,19,USA,Standard,395.83,Comedy,2024-09-24,1
11580,Alex Jones,76,Germany,Standard,960.49,Comedy,2024-11-20,1
11581,Michael Brown,24,Mexico,Premium,449.01,Drama,2024-07-28,1
11582,Katie Garcia,23,India,Standard,461.66,Sci-Fi,2024-06-19,1
11583,Sarah Smith,32,India,Standard,649.14,Romance,2024-12-05,1
11584,Sarah Johnson,66,Japan,Basic,474.3,Action,2024-06-01,1
11585,Michael Brown,41,Brazil,Standard,647.78,Sci-Fi,2024-10-28,1
11586,John Brown,52,USA,Premium,945.18,Romance,2024-03-27,1
11587,Chris Martinez,45,India,Standard,203.28,Romance,2024-06-17,1
11588,Alex Garcia,23,Brazil,Premium,854.18,Documentary,2025-02-01,1
11589,Chris Martinez,55,Germany,Premium,999.75,Horror,2025-02-07,1
11590,James Miller,44,USA,Basic,116.24,Romance,2024-08-22,1
11591,Katie Williams,26,Brazil,Basic,311.73,Documentary,2024-12-12,1
11592,Michael Martinez,21,Brazil,Basic,357.31,Comedy,2024-05-07,1
11593,James Brown,72,Japan,Premium,737.2,Romance,2024-09-06,1
11594,James Hernandez,77,Mexico,Basic,422.19,Romance,2024-12-30,1
11595,Jane Williams,16,Japan,Standard,221.04,Romance,2024-06-21,1
11596,Jane Brown,30,Canada,Premium,557.03,Documentary,2024-05-20,1
11597,Alex Garcia,58,Australia,Basic,688.17,Comedy,2024-04-14,1
11598,Michael Hernandez,59,France,Basic,32.94,Comedy,2025-01-31,1
11599,Katie Martinez,40,USA,Standard,824.07,Comedy,2025-01-17,1
11600,Emma Smith,68,Mexico,Standard,147.86,Drama,2025-02-10,1
11601,Jane Davis,70,France,Standard,714.5,Action,2024-05-02,1
11602,Jane Williams,16,Japan,Premium,110.45,Comedy,2024-08-25,1
11603,Alex Smith,25,UK,Standard,305.35,Drama,2024-08-09,0
11604,John Brown,23,Japan,Basic,745.79,Comedy,2025-02-28,1
11605,James Jones,62,India,Standard,888.59,Drama,2024-08-21,1
11606,David Williams,62,Mexico,Premium,983.04,Sci-Fi,2024-12-26,1
11607,Michael Johnson,45,Brazil,Basic,369.95,Action,2024-05-29,1
11608,Michael Miller,40,Japan,Standard,625.72,Comedy,2024-10-17,1
11609,Katie Garcia,49,India,Basic,23.55,Action,2024-12-14,1
11610,David Miller,72,Japan,Basic,300.89,Horror,2024-08-13,1
11611,Emma Smith,33,Brazil,Premium,451.91,Comedy,2024-07-25,1
11612,Sarah Martinez,24,India,Basic,250.82,Horror,2024-04-17,1
11613,James Miller,36,Mexico,Basic,846.42,Horror,2024-08-10,1
11614,Sarah Hernandez,37,France,Standard,798.28,Horror,2024-11-18,0
11615,Jane Jones,24,UK,Premium,516.41,Horror,2024-07-30,1
11616,John Williams,79,Germany,Premium,146.05,Comedy,2024-08-15,1
11617,Alex Davis,24,USA,Premium,880.35,Action,2024-11-27,1
11618,Emma Smith,39,Japan,Basic,364.51,Drama,2024-05-14,1
11619,Michael Hernandez,25,Mexico,Standard,79.76,Sci-Fi,2024-12-03,1
11620,Emma Johnson,59,Canada,Standard,71.62,Action,2024-11-11,1
11621,Sarah Johnson,50,UK,Premium,568.4,Horror,2024-06-12,1
11622,David Jones,68,Australia,Standard,222.19,Horror,2024-07-26,1
11623,John Davis,56,Australia,Standard,927.34,Romance,2024-12-19,1
11624,Chris Hernandez,58,Japan,Basic,967.16,Sci-Fi,2024-06-12,1
11625,Katie Hernandez,40,UK,Premium,609.93,Documentary,2025-02-07,1
11626,David Martinez,58,Brazil,Premium,38.49,Documentary,2024-12-09,1
11627,Katie Miller,38,Mexico,Premium,341.2,Sci-Fi,2025-01-07,1
11628,John Davis,31,Germany,Standard,135.52,Romance,2024-12-13,1
11629,Alex Smith,73,Mexico,Premium,542.71,Horror,2024-11-04,1
11630,Katie Miller,54,India,Basic,797.65,Action,2024-07-25,1
11631,David Brown,78,USA,Basic,656.87,Action,2024-07-16,0
11632,David Brown,18,USA,Standard,777.41,Sci-Fi,2024-05-14,1
11633,Chris Hernandez,79,Germany,Basic,577.21,Documentary,2024-09-02,1
11634,Sarah Jones,13,France,Standard,887.44,Sci-Fi,2025-01-03,1
11635,James Garcia,33,Canada,Standard,859.63,Comedy,2024-11-13,1
11636,Jane Martinez,19,France,Basic,250.25,Action,2024-09-16,1
11637,Alex Miller,49,UK,Standard,330.56,Horror,2024-06-21,1
11638,Chris Martinez,71,India,Premium,197.88,Documentary,2024-03-21,1
11639,John Brown,29,Japan,Basic,667.87,Action,2024-07-20,1
11640,Katie Miller,38,Australia,Standard,540.99,Drama,2024-09-08,1
11641,John Johnson,44,Germany,Premium,116.89,Action,2024-12-26,0
11642,Sarah Garcia,19,Mexico,Premium,662.31,Action,2024-07-21,1
11643,Katie Martinez,65,UK,Premium,256.11,Horror,2024-12-28,1
11644,Jane Brown,67,India,Standard,134.47,Action,2024-07-09,1
11645,Emma Smith,51,France,Premium,304.06,Documentary,2024-09-15,1
11646,Sarah Davis,27,India,Premium,255.42,Action,2025-02-28,1
11647,Chris Hernandez,45,Australia,Basic,450.29,Documentary,2024-10-28,1
11648,David Davis,80,Australia,Standard,227.4,Romance,2024-12-14,1
11649,David Williams,43,Australia,Basic,190.84,Drama,2024-06-08,1
11650,Chris Davis,69,Canada,Premium,95.52,Action,2024-06-20,1
11651,Michael Hernandez,65,Japan,Basic,258.32,Comedy,2024-07-10,1
11652,David Johnson,65,Japan,Standard,572.56,Documentary,2024-08-14,1
11653,David Hernandez,79,Germany,Standard,560.25,Drama,2024-08-10,1
11654,Chris Brown,63,Mexico,Standard,371.14,Romance,2024-08-01,1
11655,Alex Williams,53,USA,Premium,906.66,Romance,2025-01-20,1
11656,Sarah Johnson,22,Japan,Premium,414.42,Drama,2024-09-08,1
11657,James Smith,36,USA,Premium,954.0,Romance,2025-02-04,0
11658,Katie Miller,52,Canada,Basic,841.83,Romance,2024-10-05,0
11659,Katie Miller,41,Mexico,Basic,509.47,Romance,2025-02-25,1
11660,Alex Garcia,64,Japan,Premium,284.27,Documentary,2024-06-04,1
11661,Jane Hernandez,75,Mexico,Premium,659.59,Action,2024-11-23,1
11662,Emma Williams,38,Brazil,Standard,674.52,Comedy,2024-10-31,0
11663,John Garcia,59,Germany,Basic,750.57,Action,2025-01-05,1
11664,Jane Brown,67,Canada,Basic,69.74,Documentary,2024-09-05,1
11665,Sarah Garcia,21,Germany,Standard,281.7,Comedy,2024-07-31,1
11666,John Jones,39,Mexico,Basic,439.7,Drama,2024-07-08,1
11667,Chris Garcia,55,Australia,Premium,707.85,Romance,2024-10-28,1
11668,Alex Brown,61,UK,Premium,668.69,Sci-Fi,2024-04-13,1
11669,Sarah Garcia,79,Canada,Standard,545.8,Romance,2024-04-11,1
11670,Chris Jones,53,France,Premium,450.44,Comedy,2024-06-12,1
11671,Sarah Brown,64,India,Basic,94.1,Documentary,2024-10-02,1
11672,Emma Davis,39,Mexico,Standard,652.38,Sci-Fi,2024-06-04,1
11673,Alex Brown,68,Canada,Standard,790.29,Drama,2024-04-22,1
11674,James Williams,57,Germany,Premium,657.93,Drama,2024-09-07,1
11675,John Miller,77,India,Basic,85.01,Action,2024-11-07,1
11676,James Jones,71,UK,Basic,866.31,Horror,2024-05-13,1
11677,David Johnson,65,India,Standard,16.56,Romance,2024-05-09,1
11678,John Garcia,78,Brazil,Premium,765.58,Romance,2025-02-09,1
11679,Emma Garcia,14,India,Premium,694.74,Documentary,2024-09-19,1
11680,John Davis,31,USA,Premium,555.09,Horror,2024-12-30,1
11681,Alex Williams,28,UK,Basic,337.74,Drama,2024-09-17,1
11682,John Davis,30,Australia,Premium,576.22,Romance,2025-01-09,1
11683,Michael Johnson,59,Germany,Standard,334.84,Romance,2024-08-29,1
11684,Sarah Johnson,54,USA,Premium,961.13,Comedy,2024-11-06,1
11685,David Garcia,49,UK,Premium,950.47,Horror,2024-05-04,0
11686,David Jones,44,Mexico,Premium,76.67,Horror,2024-06-21,1
11687,James Garcia,18,Canada,Basic,630.37,Horror,2025-02-09,1
11688,Sarah Brown,40,USA,Premium,105.73,Action,2024-05-19,1
11689,James Jones,37,India,Standard,500.78,Horror,2024-04-23,1
11690,David Smith,26,Australia,Standard,399.81,Documentary,2024-04-18,1
11691,James Smith,33,Australia,Premium,884.35,Horror,2025-01-29,1
11692,Katie Miller,65,France,Standard,714.7,Sci-Fi,2024-08-11,1
11693,Alex Jones,55,Australia,Standard,960.3,Documentary,2024-10-29,1
11694,Jane Johnson,17,Japan,Standard,821.08,Drama,2024-08-16,0
11695,John Smith,41,France,Basic,7.91,Action,2024-09-30,1
11696,Michael Williams,65,Japan,Premium,229.85,Drama,2024-05-22,1
11697,Michael Miller,68,Canada,Premium,381.2,Documentary,2024-11-13,1
11698,Emma Johnson,30,Mexico,Basic,404.55,Drama,2025-02-10,0
11699,James Garcia,14,UK,Standard,544.12,Action,2025-01-11,1
11700,Sarah Brown,48,Mexico,Standard,64.22,Comedy,2024-03-14,1
11701,James Smith,69,Canada,Premium,245.67,Romance,2024-12-15,1
11702,Chris Smith,72,Australia,Premium,428.68,Sci-Fi,2024-10-17,1
11703,Jane Smith,19,France,Standard,194.56,Horror,2024-11-30,1
11704,Jane Williams,51,USA,Standard,17.53,Drama,2024-06-23,1
11705,Katie Garcia,77,Germany,Basic,328.84,Drama,2024-08-07,1
11706,Katie Hernandez,34,France,Premium,813.89,Drama,2024-04-06,1
11707,Alex Martinez,48,UK,Premium,589.09,Comedy,2024-07-15,0
